Barcode,Points,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9
CS18-YC1I-001,1218,1.144286039,0.778468770180521,0.237029416727842,-1.39958630093878,3.89682463113806,NA,69.5402298850575,0,0.2202907329,0.370150801375,0.49833018063125,0.590700224025,0.70113350471875,0.77288175965,0.81309302441875,0.84411688075,0.86425302030625,0.879557127125,0.89337707958125,0.9052223713,0.9143222467375,0.9237632184875,0.9321180276875,0.943153955625,0.9567175716,0.9717115375,0.99615028738125,1.06820049301561,5.09449465899754,8.87428101889893,13.4757600657354,19.063270336894,24.3221035332786,33.1963845521775,65.5710764174199,98.5209531635169
CS18-YC1I-002,1217,1.20116555525,0.68491688020152,0.270687622663025,-0.59738150906931,2.10073823814946,NA,60.4765817584224,0,0.188057998125,0.254831267525,0.3177750152,0.3872295342,0.458214072375,0.5298460916,0.61574606535,0.69401067725,0.754483602225,0.774401185375,0.805035294825,0.83290461215,0.862483736625,0.882794711925,0.8995121075,0.9200051997,0.939290578275,0.966438111725,1.006543800025,0.986842105263158,8.96381578947368,18.3388157894737,26.4802631578947,34.375,41.6118421052632,61.3486842105263,89.5559210526316,98.4375
CS18-YC1I-003,1226,1.26149010875,0.816888265726754,0.322684699842343,-0.609535832343882,2.10801357457983,NA,57.9934747145188,0,0.2134653313125,0.314098507125,0.379874771,0.4832854915,0.56224422375,0.6317133050625,0.7240580764375,0.795713122,0.85031547815625,0.9094022808125,0.96203140621875,1.0053274585,1.0437987155,1.0801511981875,1.09806990284375,1.11576711975,1.13685131465625,1.1573289025,1.1935172655625,1.38775510204082,6.69387755102041,14.9387755102041,21.3877551020408,29.8775510204082,37.469387755102,47.8367346938776,60.5714285714286,84.8979591836735
CS18-YC1I-004,1070,1.368317843875,0.837221018770093,0.365808103201046,-0.522869113024054,2.06269521035023,NA,57.0093457943925,0,0.17550271321875,0.24380429215,0.316645010625,0.4163739667,0.58193507384375,0.68466089125,0.74827820745,0.79692960935,0.86484515364375,0.914896455,0.96509020600625,1.012729882725,1.0522700286625,1.0969912359125,1.14922365390625,1.186476847625,1.24077304645,1.270635087575,1.29728488123125,2.8999064546305,11.6931711880262,19.8316183348924,23.4798877455566,30.0280636108513,42.0954162768943,54.6304957904584,69.7848456501403,84.5650140318054
CS18-YC1I-005,1196,1.238507625625,0.751131115511601,0.284527530330208,-0.869009086520949,2.69013713911711,NA,61.6220735785953,0,0.14594364075,0.2383230788125,0.39739050584375,0.503232898,0.58194893434375,0.6529852728125,0.71722933096875,0.764896991125,0.80579009321875,0.8447854765,0.87089415253125,0.89870541975,0.92817156025,0.947850826875,0.9680687826875,0.98971432725,1.0128452205625,1.03435140725,1.0827154191875,2.51046025104602,10.1255230125523,14.1422594142259,19.4979079497908,27.6150627615063,37.5732217573222,54.0585774058577,80.2510460251046,97.4058577405858
CS18-YC1I-006,1243,1.191569802375,0.728812641433025,0.276044459080859,-0.954211803744176,2.64822155552248,NA,65.2453740949316,0,0.1592337619375,0.22769644175,0.3352363241875,0.448084794275,0.568042601,0.659831914975,0.73395831975,0.77927424505,0.81683736855,0.8444511335,0.8667145526,0.889314117325,0.9044921488125,0.915204889125,0.926638718625,0.93681393635,0.9512745846,0.974149736725,1.0112856060375,1.85185185185185,10.4669887278583,15.9420289855072,21.3365539452496,26.1674718196457,33.6553945249597,48.0676328502415,85.829307568438,97.9066022544283
CS18-YC1I-007,1380,1.182389382375,0.849975716445743,0.25828680506696,-1.40521207868328,3.8297977385528,NA,68.4782608695652,0,0.25097975425,0.38298058035,0.52984306810625,0.67599165295,0.77120210490625,0.8300498856625,0.87761747899375,0.927273836375,0.95199984226875,0.9659017935,0.9773160261625,0.986130082225,0.99550049795,1.009585605025,1.021954831125,1.03380057445,1.04823347094375,1.06133163145,1.0833781567625,0.435097897026831,4.42349528643945,8.8469905728789,13.2704858593183,17.1863669325598,21.3197969543147,29.5141406816534,43.2922407541697,90.4278462654097
CS18-YC1I-008,1075,1.42030096275,0.850575560305233,0.33816416994737,-0.708731415321407,2.38817245820011,NA,59.2558139534884,0,0.1767708412625,0.28104609525,0.40259006995,0.529502011575,0.626405772625,0.710904814625,0.7790115783625,0.84319849865,0.9099585865625,0.972759727125,1.004855071475,1.030950092325,1.0520231702125,1.0796154236,1.1085139516875,1.1459283572,1.18133353955,1.20994062355,1.2535679896375,2.97951582867784,10.2420856610801,15.9217877094972,22.0670391061453,29.9813780260708,40.9683426443203,53.1657355679702,79.3296089385475,96.8342644320298
CS18-YC1I-009,1204,1.34293114825,0.879102703391196,0.34131564032322,-0.898342202186797,2.53355508611596,NA,63.5382059800664,0,0.1888660550625,0.2777240822875,0.39324046195625,0.5378245735,0.67900466428125,0.761531405225,0.84832765588125,0.9316923638,0.9857444855375,1.0251082171875,1.04713051785625,1.064476491025,1.08508855730625,1.1064367377375,1.13342771178125,1.163742808975,1.19485787409375,1.2133131834,1.24829260935625,2.49376558603491,9.80881130507066,15.211970074813,19.9501246882793,24.7714048212801,32.7514546965919,40.7315045719036,62.1778886118038,88.5286783042394
CS18-YC1I-010,1199,1.361732719375,0.840054978597581,0.322668161622253,-0.821456455949929,2.39101143871046,NA,62.8023352793995,0,0.2118429578875,0.27369287865,0.3733817174125,0.5146688251,0.6155079936875,0.704535266975,0.7980592876,0.91096919775,0.94383207655,0.969629223,0.9907551536625,1.014198872475,1.04137769655,1.0706268504,1.0918740580625,1.11052093665,1.1258381079875,1.15226420835,1.1869717791,1.58597662771285,9.93322203672788,16.0267111853088,21.7028380634391,28.6310517529215,35.9766277128548,46.661101836394,74.3739565943239,97.4123539232053
CS18-YC1I-011,1267,1.3186171,0.89053093706028,0.308146147381579,-0.996989189018793,2.8042003260079,NA,65.8247829518548,0,0.2548865143,0.3677937692,0.45562003895,0.585546812225,0.72665929875,0.821465885875,0.8978606073125,0.943707596625,0.978563179275,1.007074119,1.0344858543375,1.05701196055,1.0738658024875,1.095033593,1.1164276559375,1.135932784,1.1582153724375,1.1907929166,1.2221466270625,1.18483412322275,5.29225908372828,11.6903633491311,18.0094786729858,22.7488151658768,28.0410742496051,37.2037914691943,59.3996840442338,89.4154818325434
CS18-YC1I-012,1132,1.407101278,0.934394939096511,0.201336198797389,-1.58600973499823,6.43560857407669,NA,65.2826855123675,0,0.47314711109375,0.68154655185,0.8041461587125,0.854567385675,0.88699295821875,0.915083334725,0.93520824219375,0.948695504175,0.965436369975,0.9775373305625,0.99103073085,1.002882862925,1.01514039930625,1.0279142279125,1.0431402895,1.0573004461,1.073737003625,1.1010176137875,1.18765040875,0.618921308576481,1.41467727674624,3.53669319186561,7.51547303271441,10.9637488947834,18.3023872679045,52.343059239611,91.6887709991158,98.3200707338638
CS18-YC1I-013,1073,1.16975617075,0.854613764755126,0.237233808700649,-1.75758569597279,5.26252402384618,NA,71.3886300093197,0,0.22985070355,0.447236534525,0.6768785986,0.772851308825,0.828216372125,0.8605379547,0.88937889545,0.9079209394,0.919238746825,0.930964168375,0.943565928825,0.959769984775,0.97049494755,0.98009434605,0.995041069875,1.0085745091,1.02674935145,1.052676819375,1.078542588125,0.559701492537313,5.22388059701493,8.30223880597015,10.4477611940299,12.7798507462687,16.1380597014925,23.6940298507463,51.865671641791,90.1119402985075
CS18-YC1I-014,1262,1.21620893825,0.831136667521791,0.311523316844165,-1.23674329469606,3.13619323048766,NA,71.0776545166403,0,0.15020380590625,0.2055945789375,0.3540041722125,0.574806593875,0.74790771125,0.844186964625,0.88923824973125,0.915659079375,0.93901465683125,0.9537025395,0.97048772173125,0.9889857428,1.00603136634375,1.0260311193875,1.04575130215625,1.0620015173,1.07885227066875,1.1020044878,1.12698617906875,2.29976209357653,11.8953211736717,15.3053132434576,18.0015860428232,20.9357652656622,24.3457573354481,30.6106264869151,55.5908009516257,88.8977002379064
CS18-YC1I-015,1333,1.36710297675,0.755738054272131,0.333258136416921,-0.452591716399499,2.04583257380599,NA,59.7899474868717,0,0.1762070982,0.22076367805,0.2793751526,0.37440696525,0.47471531825,0.5956936677,0.687255647625,0.754521851125,0.81961199745,0.8592156725,0.890477536725,0.9098098415,0.93198811495,0.96067626245,0.993648407875,1.034599377675,1.07979604995,1.16919612485,1.22071473125,1.8018018018018,14.7147147147147,21.6216216216216,27.8528528528529,34.7597597597598,45.045045045045,69.4444444444444,85.8858858858859,95.945945945946
CS18-YC1I-016,1121,1.300800080375,0.856334904588983,0.297593011296114,-1.17591902971203,3.27245014963859,NA,66.3693131132917,0,0.175756025375,0.324145141875,0.47905110875,0.616385752125,0.728639547625,0.810148711625,0.866801377375,0.907556947375,0.931114847875,0.959590019625,0.993274207625,1.017344234125,1.041325326375,1.058828829375,1.07595121375,1.09360981375,1.108940716625,1.12677729675,1.147382970125,2.58928571428571,8.125,11.5178571428571,16.4285714285714,21.5178571428571,28.2142857142857,40.7142857142857,64.8214285714286,98.0357142857143
CS18-YC1I-017,1106,1.166551713875,0.773944124106465,0.237008550680947,-1.32430544761504,3.87479101832803,NA,66.6365280289331,0,0.22528633390625,0.3587036113125,0.52598224815625,0.615711693875,0.69050212121875,0.7351451535625,0.7841760049375,0.817253289,0.839857011875,0.8600094010625,0.8774651095625,0.895019645375,0.90873098053125,0.9236780115625,0.9371189440625,0.950840655,0.96157178375,0.97527766175,1.005722523125,1.26696832579186,5.42986425339366,9.7737556561086,13.1221719457014,17.9185520361991,25.972850678733,39.8190045248869,73.6651583710407,97.8280542986425
CS18-YC1I-018,1421,1.485124352875,0.732850099802164,0.311092642615906,-0.264918883236557,2.04255954029244,NA,57.1428571428571,0,0.203400564625,0.269907380875,0.333941226,0.401293036375,0.46887188725,0.534461792,0.611085597625,0.687725251625,0.755989734125,0.807007674375,0.842499370375,0.866039040375,0.899983936875,0.93619054825,0.967524405375,1.0170149855,1.057837243125,1.106600163625,1.166530011125,1.83098591549296,12.4647887323944,23.7323943661972,34.0140845070423,43.6619718309859,63.6619718309859,82.3943661971831,95.9859154929577,99.3661971830986
CS18-YC1I-019,1319,1.40459406175,0.762833719888173,0.333709945760441,-0.609074269156351,1.92411289808396,NA,60.5003790750569,0,0.161930825,0.2216094013,0.2854946229625,0.36410465225,0.4525473069375,0.557723176125,0.6688970508125,0.775056502025,0.8694328576625,0.909845473625,0.95101880185,0.977495213025,0.9994526183625,1.015414004175,1.029545839375,1.0470919855,1.0649535532375,1.0934027869,1.13453337795,2.50379362670713,14.4157814871017,23.2928679817906,30.2731411229135,37.1016691957511,43.6267071320182,61.0015174506829,93.8543247344461,99.3930197268589
CS18-YC1I-020,1324,1.52819978725,0.881063646544279,0.419545150441299,-0.389777996478917,1.73050780118859,NA,57.8549848942598,0,0.16940715388125,0.2609240101125,0.34269641234375,0.40931173605,0.47263901784375,0.5522488526625,0.6497082767875,0.81096022015,0.9731413775125,1.0472334036875,1.084829238775,1.1206227968,1.1543802210125,1.1918197053375,1.23092288084375,1.26785631145,1.3069999962625,1.3598446715625,1.42207400866875,4.30839002267574,12.6984126984127,24.0362811791383,33.1065759637188,38.6243386243386,43.0083144368859,53.2123960695389,74.2252456538171,90.9297052154195
CS18-YC1I-021,1272,1.39292942975,0.801137042331958,0.344633045643517,-0.43775353713227,2.09201038623212,NA,55.3459119496855,0,0.154305606775,0.256566329,0.3847725579875,0.4515481689,0.5306677093125,0.6171985258125,0.6853197939125,0.75689071365,0.8056713181625,0.864711671875,0.90471904883125,0.95834591245,0.9966889059125,1.05711029315,1.103995501125,1.136934230775,1.1664810735375,1.2045365533,1.259314139925,3.6191974822974,11.2509834775767,17.7025963808025,26.0424862313139,35.7985837922895,47.5216365066876,62.0771046420142,76.5538945712038,94.4138473642801
CS18-YC1I-022,1200,1.146059753125,0.703606076946667,0.292148905295887,-0.701055718840303,2.133142302294,NA,62.6666666666667,0,0.15872750753125,0.2282392791125,0.2911176900625,0.3349725992,0.474716137625,0.5772772306125,0.670217082225,0.7359582037,0.782088130325,0.8164826003125,0.84418926445625,0.86866813735,0.88727573569375,0.90603225295,0.92687259853125,0.948167595825,0.97633426588125,1.0121198870125,1.045397363625,1.8348623853211,10.1751459549625,20.6839032527106,24.4370308590492,29.5246038365304,35.7798165137615,48.0400333611343,73.0608840700584,92.9107589658048
CS18-YC1I-023,1278,1.092131616125,0.738443124096342,0.24000881890909,-1.31951254781364,3.80864045248323,NA,64.2410015649452,0,0.16928306393125,0.2542351451375,0.492059026025,0.62398770675,0.6799115075625,0.711561594275,0.73634086025625,0.7613018116,0.787077284275,0.813198746,0.83526236015,0.853764091325,0.86922832040625,0.8860292417625,0.9031993911875,0.9164541586,0.93451192069375,0.9597784324125,0.98931975840625,0.704776820673453,8.06577916992952,11.9812059514487,13.7039937353171,16.2098668754894,22.7094753328113,40.4855129209084,66.2490211433046,94.2051683633516
CS18-YC1I-024,1196,1.1447819485,0.815761213128031,0.228732829633427,-1.46661883173793,4.41856600026738,NA,67.3076923076923,0,0.2653256650625,0.4346951349375,0.59536775915625,0.681653735125,0.75324319625,0.797448755375,0.833405675875,0.855189498875,0.87502898775,0.8936826593125,0.90917140409375,0.923085751875,0.93741085828125,0.9504054469375,0.96572308425,0.9799949485,0.9951282905625,1.017484368625,1.04447144078125,0.585774058577406,3.84937238493724,7.53138075313807,10.9623430962343,14.3933054393305,20.418410041841,30.5439330543933,57.7405857740586,92.3849372384937
CS18-YC1I-025,1083,1.437929158,0.851193900535088,0.310153709723652,-1.01558157393839,2.96889770441858,NA,68.4210526315789,0,0.1869785527875,0.308558550775,0.4292353006375,0.541027423925,0.7095766326875,0.82491637755,0.897959016625,0.93684462705,0.95479818495,0.972959877875,0.9876979501125,1.000640697625,1.0140722011375,1.02926282725,1.0443962191875,1.06445517635,1.0886922805375,1.1270174292,1.1976930347375,3.14232902033272,9.42698706099815,15.2495378927911,20.9796672828096,25.5083179297597,32.6247689463956,62.1072088724584,92.4214417744917,97.8743068391867
CS18-YC1I-026,1053,1.207031247125,0.717366523652897,0.240030811037003,-1.00604261460486,2.81369534080898,NA,64.1975308641975,0,0.215951130525,0.30760407865,0.402619568875,0.48978785865,0.569532635625,0.645254445225,0.70870462555,0.762768701375,0.79876005985,0.822461965625,0.842087268925,0.857403738925,0.872427007575,0.8833836345,0.895185534375,0.907013686075,0.92118144885,0.935326988275,0.95403702025,1.04562737642586,6.1787072243346,13.0228136882129,19.8669201520913,27.1863117870722,36.3117870722433,55.7984790874525,97.2433460076046,99.9049429657795
CS18-YC1I-027,1194,1.455139046875,0.7561090116674,0.302390575406729,-0.638862587687453,2.41131737983679,NA,61.641541038526,0,0.16450057606875,0.242331838225,0.346640317275,0.457500617625,0.5508038974375,0.635433520975,0.71473268441875,0.772707173875,0.8098500104875,0.8392271405,0.87012760251875,0.901348046625,0.9317556767875,0.95457263785,0.98141796953125,1.008689213525,1.04211316648125,1.0747919698375,1.1333187526,3.68818105616094,12.4056999161777,19.0276613579212,27.2422464375524,36.2112321877619,55.9094719195306,81.9782062028499,96.6471081307628,99.6647108130763
CS18-YC1I-028,1196,1.32647931425,0.696954479568875,0.285430836146362,-0.758629816049439,2.29190120995011,NA,66.5551839464883,0,0.14737251496875,0.2143714246875,0.2821783468125,0.351707154625,0.45212716290625,0.611854969375,0.722143556875,0.770836775875,0.7953827488125,0.810677885375,0.82730663253125,0.83995169125,0.85266483825,0.8663849235,0.88727146734375,0.913826106625,0.94278264575,0.99097827375,1.03741082821875,3.51464435146444,13.9748953974895,23.0125523012552,27.4476987447699,31.8828451882845,45.1882845188285,82.3430962343096,97.7405857740586,99.6652719665272
CS18-YC1I-029,1175,1.095517758125,0.710820202001809,0.225065182340375,-1.3059489500847,3.67254812283911,NA,69.9574468085106,0,0.1809100777125,0.29778875655,0.44371769795,0.544407315875,0.6399122753125,0.7106027835,0.734747477625,0.75777192225,0.7781611649625,0.791151400125,0.8051812343,0.82113318115,0.8362736890625,0.851236662875,0.8655885420625,0.879281912125,0.893256400725,0.907416000625,0.9217696810125,0.766609880749574,6.72913117546848,11.1584327086882,14.8211243611584,20.1022146507666,26.9165247018739,41.7376490630324,79.045996592845,98.9778534923339
CS18-YC1I-030,1161,1.122238997125,0.690280105179048,0.249346952942589,-0.896646464525983,2.65952415201858,NA,64.1688199827735,0,0.173982646125,0.270374809375,0.351885502875,0.44288918775,0.53139304975,0.627374535125,0.684837816875,0.721129952,0.756172770625,0.7814990225,0.800003466875,0.8182682975,0.837538126,0.859741742125,0.877870383125,0.894152404625,0.912185964875,0.93719356775,0.969354395125,1.29310344827586,8.18965517241379,14.2241379310345,20.7758620689655,26.2931034482759,33.7931034482759,51.0344827586207,81.2931034482759,98.5344827586207
CS18-YC1I-031,1065,1.131260876375,0.647295861821362,0.288681820109409,-0.481196524656243,2.02839879140171,NA,54.7417840375587,0,0.12963530615,0.170338382,0.228616029875,0.314917389075,0.4395824705,0.5445251116,0.570389053975,0.60693898585,0.644212896575,0.6987504315,0.752972165525,0.7877351512,0.827718654775,0.8595195737,0.8881173705,0.919898924625,0.955129821875,0.98370642845,1.0194961499,2.44360902255639,14.6616541353383,20.6766917293233,25.6578947368421,34.2105263157895,48.0263157894737,60.9022556390977,77.7255639097744,94.5488721804511
CS18-YC1I-032,886,1.262125490125,0.773603475942579,0.263697919044624,-0.83309957679731,3.22349890706202,NA,57.9006772009029,0,0.18629165303125,0.34082352,0.498645108125,0.600111720125,0.67044278690625,0.706891710625,0.7365104246875,0.76200651875,0.7851428721875,0.81191492075,0.84147226896875,0.866561350375,0.89159832428125,0.914041253125,0.9461939295,0.994825001875,1.043136088125,1.0859208070625,1.1247685300625,1.92090395480226,7.57062146892655,10.7344632768362,15.3672316384181,21.2429378531073,39.2090395480226,64.0677966101695,81.5819209039548,96.045197740113
CS18-YC1I-033,1030,1.290534978875,0.741878079645874,0.26257870173419,-0.939938221967658,2.86187310121589,NA,65.1456310679612,0,0.1881909522875,0.288394548075,0.38796957291875,0.4939933918,0.60230682575,0.6829465100875,0.74395511845,0.779725157325,0.8141281766,0.8368639026875,0.85800467365625,0.8821262601,0.89850486133125,0.9167068673875,0.92902572603125,0.941938043975,0.95719499885,0.9856707482,1.0170684237125,2.1379980563654,8.45481049562682,14.9659863945578,20.6997084548105,27.7939747327502,39.4557823129252,66.2779397473275,96.0155490767736,99.3197278911565
CS18-YC1I-034,1044,1.195877548875,0.642091835122486,0.288140865787879,-0.402359842126085,1.85200115140397,NA,56.7049808429119,0,0.14175107640625,0.18970501075,0.2622157018375,0.328999323625,0.3857346809375,0.4562465043375,0.51202392641875,0.58216390165,0.668755032225,0.74081238925,0.786773497075,0.81057453915,0.833386490625,0.8542374694375,0.873323934875,0.897565236875,0.93093607651875,0.96715346695,1.02076148815,2.30105465004794,13.4228187919463,23.20230105465,31.9271332694151,40.3643336529243,48.5139022051774,66.0594439117929,89.1658676893576,98.4659635666347
CS18-YC1I-035,1373,1.09639334225,0.724047910781045,0.244536792418754,-0.899012353914487,2.78445198294399,NA,60.3787327021122,0,0.2103429086,0.302580073475,0.415739734825,0.5169784157,0.590583082375,0.6402785148,0.681431134925,0.7275962904,0.7734371667,0.801631690875,0.833981658975,0.85429979395,0.8730826686,0.890921792825,0.912467891625,0.935303666725,0.951783701,0.968903050125,1.006684517825,0.510204081632653,5.3935860058309,11.3702623906706,15.8892128279883,22.5218658892128,31.8513119533528,43.8046647230321,66.399416909621,92.201166180758
CS18-YC1I-036,1320,1.2881663985,0.884338798451705,0.298322929637206,-1.27752918090783,3.51430110537957,NA,67.4242424242424,0,0.17896973299375,0.3553936165625,0.52215400145,0.6423959831,0.754389820125,0.8622572806125,0.90908698923125,0.95464309555,0.98665193919375,1.009740709625,1.0274415843875,1.042921567675,1.0571683108375,1.073227677275,1.08925324615625,1.106434081775,1.1231851964125,1.1409516551375,1.1680976795125,2.42608036391205,7.35405610310842,10.6141015921152,14.5564821834723,20.0909780136467,25.6254738438211,34.34420015163,55.7998483699773,93.6315390447309
CS18-YC1I-037,1148,1.257752652,0.842158439145688,0.296495820334052,-0.945601569243017,2.70829332294775,NA,65.3310104529617,0,0.23414415599375,0.3476722505,0.4279107332125,0.521712766825,0.67036838825,0.7846855056125,0.84557803691875,0.8831907351,0.9093092359125,0.941315233,0.9707682727625,0.996808072725,1.02342011053125,1.0447952837875,1.0650316726875,1.0881522186,1.11492403595625,1.1379698625875,1.15860851248125,0.871839581517001,5.5797733217088,12.1185701830863,19.0061028770706,23.8012205754141,27.9860505666957,39.4071490845684,62.0749782040105,89.2763731473409
CS18-YC1I-038,1069,1.203705786375,0.771775036347755,0.301468813335455,-0.919292860167124,2.45029291762868,NA,66.8849391955098,0,0.16192344255,0.24651726985,0.352511890125,0.437190893,0.531793648125,0.68146361495,0.796858671425,0.845083554675,0.871903540475,0.90191596375,0.92603676015,0.943866237125,0.96271270335,0.9757780429,0.994822028375,1.015848442975,1.0332581729,1.052947758425,1.085569573775,2.34082397003745,9.8314606741573,15.6367041198502,23.501872659176,27.434456928839,31.1797752808989,39.6067415730337,65.0749063670412,94.6629213483146
CS18-YC1I-039,991,1.3354815285,0.838676734302725,0.301905140411494,-0.779554177476441,2.71212785729236,NA,60.1412714429869,0,0.194077402375,0.367609112,0.4964200359375,0.57163625625,0.6402206096875,0.69702499875,0.7669986155625,0.841094071,0.8845821034375,0.920069691875,0.9644413288125,0.996503466625,1.0186062461875,1.036613343,1.06503414625,1.09487355125,1.1397781975625,1.17327498975,1.2099276130625,2.42424242424242,6.86868686868687,11.010101010101,17.1717171717172,27.4747474747475,36.7676767676768,52.020202020202,75.8585858585859,93.7373737373737
CS18-YC1I-040,1210,1.13343322,0.818461903913946,0.220714586768668,-1.56907656640172,4.91478757358174,NA,66.7768595041322,0,0.27941324273125,0.460609520175,0.6239907469875,0.7285354281,0.77288708071875,0.804565476125,0.82566154223125,0.843596184325,0.862430997375,0.88245773125,0.8991052536125,0.91386095975,0.9273204668875,0.941931234375,0.95749985990625,0.976295555875,0.9989079776625,1.02297070935,1.0469292759125,0.33085194375517,3.63937138130687,6.69975186104218,9.67741935483871,13.0686517783292,16.4598842018197,28.287841191067,57.6509511993383,89.4954507857734
CS18-YC1I-041,1008,1.218581793625,0.861623714454241,0.272030541529313,-1.3122968007833,3.80523442800524,NA,66.3690476190476,0,0.21299966494375,0.40687556365,0.56588409709375,0.658561131325,0.7554217754375,0.8255042088125,0.87417269871875,0.9099675814,0.940028505975,0.964135080875,0.98059927663125,0.9980917892,1.0173517578875,1.0336771445125,1.0512528750625,1.066588310625,1.0873178471375,1.1105587388125,1.13802887480625,1.09235352532274,6.25620655412115,9.13604766633565,11.6186693147964,16.8818272095333,24.1310824230387,32.6713008937438,53.227408142999,87.6861966236346
CS18-YC1I-042,786,1.272000792375,0.802192305485369,0.287495607707707,-1.0003145228889,2.93467347292493,NA,66.1577608142494,0,0.177329842875,0.29771599225,0.4044427578125,0.52293324275,0.6753477859375,0.7616108900625,0.8154402223125,0.85420649825,0.87715719259375,0.8990226378125,0.92821036834375,0.94965446125,0.96447232434375,0.984036562,0.9976862475,1.01609789825,1.03803664071875,1.061371328625,1.1225958776875,2.29299363057325,7.77070063694268,13.6305732484076,19.7452229299363,23.0573248407643,30.1910828025478,47.8980891719745,80.7643312101911,95.9235668789809
CS18-YC1I-043,1047,1.11208486275,0.754680501694365,0.286458050881232,-0.993535519172403,2.59816251733281,NA,68.0993314231137,0,0.159496858025,0.243584132025,0.351354805325,0.437449970825,0.5548565095625,0.714673144,0.7858827127125,0.82106420925,0.84716330845,0.873980042875,0.8967956625375,0.9131203027,0.9287430116125,0.9496893063,0.9640699666875,0.988999904925,1.006887016975,1.023968457775,1.0426402776625,0.764818355640535,9.27342256214149,14.1491395793499,20.5544933078394,25.0478011472275,28.3938814531549,33.7476099426386,52.868068833652,83.6520076481836
CS18-YC1I-044,1128,1.033296467875,0.669403928873116,0.243985007460331,-0.867561250186163,2.55720230667694,NA,61.8794326241135,0,0.17354024965,0.2484536023625,0.33763711205625,0.439900274475,0.513617929875,0.5932420385625,0.627746003175,0.69240575105,0.7324838667875,0.762765108,0.78763271970625,0.80650887925,0.82248915616875,0.8411815652875,0.85858884528125,0.872464884075,0.88770801466875,0.90797413845,0.93940019248125,0.266193433895297,7.36468500443656,13.7533274179237,18.8110026619343,25.1109139307897,33.717834960071,43.6557231588287,66.4596273291925,93.8775510204082
CS18-YC1I-045,860,1.118329044125,0.655610127402326,0.237650260775948,-0.688359527267919,2.34833441470613,NA,60.1162790697674,0,0.1948847667625,0.2763078332125,0.3508352424875,0.407675854575,0.47166308165625,0.5516317150875,0.60721592878125,0.656228244825,0.69439786981875,0.728931903,0.75800058855625,0.78562489435,0.81120912596875,0.8274932765375,0.84734142121875,0.862072427475,0.88488076170625,0.9035488786125,0.92970312020625,0.69848661233993,6.86845168800931,13.5040745052387,23.5157159487776,30.7334109429569,42.1420256111758,59.720605355064,87.1944121071013,99.0686845168801
CS18-YC1I-046,1124,1.285169844375,0.740162173280583,0.284977960904078,-0.581963277224545,2.37714546477297,NA,58.1850533807829,0,0.178663658075,0.2914932806375,0.38507437738125,0.4669248708,0.53990750015625,0.6025286438625,0.6715684824,0.723818549375,0.770665124175,0.812882958875,0.84273577751875,0.878007237275,0.9096801805125,0.9349310532125,0.958382460375,0.982053932425,1.01293591100625,1.0670856676875,1.120085190375,1.95903829029386,9.08281389136242,15.0489759572573,22.9741763134461,32.2350845948353,45.0578806767587,63.579697239537,86.9100623330365,97.4176313446126
CS18-YC1I-047,1243,1.162211534375,0.639811950462188,0.231315797698431,-0.49597421317537,2.56305880909566,NA,58.0048270313757,0,0.1856855362875,0.282359113525,0.358463492875,0.433259177875,0.4791293709375,0.5306583511,0.57952033095,0.62805943145,0.6607787232125,0.69671768325,0.716550662725,0.742463620825,0.7595509086375,0.77943226805,0.8037358233125,0.826845153525,0.8528013449375,0.9021905546,0.980793178875,1.12721417069243,7.085346215781,14.2512077294686,23.5909822866345,35.1046698872786,50.2415458937198,77.0531400966184,92.1900161030596,98.3091787439614
CS18-YC1I-048,1257,1.2425463155,0.772733099656523,0.287575989136923,-0.852653609230557,2.58452408813989,NA,61.9729514717582,0,0.175245550475,0.2840948723,0.4080313213,0.49392937225,0.588374318125,0.66361108005,0.72927749875,0.79687428705,0.84222654035,0.880972983375,0.9072865864,0.935050387225,0.95384147035,0.971012105225,0.987959560875,1.0072853059,1.03071029285,1.0632096494,1.096373628325,1.8312101910828,8.9171974522293,13.7738853503185,20.2229299363057,27.0700636942675,36.4649681528662,48.328025477707,76.671974522293,96.8152866242038
CS18-YC1I-049,1005,1.356535668375,0.728264801916667,0.385745096459997,-0.0664268120312271,1.4655219433352,NA,48.5572139303483,0,0.15793048995,0.213841789,0.266198265475,0.312613192575,0.36108103025,0.41576788475,0.46672195365,0.5420655578,0.619416353775,0.7029671015,0.8434463527,0.970687777600001,1.04220640245,1.076269623825,1.113716955625,1.1448406642,1.177364901725,1.201786184075,1.230041310175,3.28685258964143,15.4382470119522,28.9840637450199,40.0398406374502,49.203187250996,53.3864541832669,59.1633466135458,71.8127490039841,93.5258964143426
